product_id,field,extracted_text,final_verdict,agreement,n_models,should_be_consensus,offending_text,reason,vote_gpt-5.5-pro
234331,redo_desc_what_excluded,Special Prices start from $220.00,WRONG_FIELD,1/1,1,redo_desc_other,Special Prices start from $220.00,"This is pricing information, not an item or cost explicitly excluded from the base price.",WRONG_FIELD
234331,redo_desc_itinerary,"Departure is from Marlin Marina, E finger, Cairns at 7:00am to the Outer South Eastern Coral fields and cays, on selected days when we know you’re going to have the best weather conditions for the week! Returns to Cairns at 6pm. Departing 3pm from the sand cay, enjoy a relaxing sunset sail and cruise on deck.",CORRECT,1/1,1,,,,CORRECT
234331,redo_desc_what_to_bring,BYO your own beer and wine.,CORRECT,1/1,1,,,,CORRECT
234331,redo_meeting_point,Cairns,CORRECT,1/1,1,,,,CORRECT
234331,redo_booking_what_to_bring,"small day bag, towel, own water bottle",CORRECT,1/1,1,,,,CORRECT
234331,redo_booking_location,Marlin Marina H Finger,CORRECT,1/1,1,,,,CORRECT
234331,redo_booking_check_in,Boarding from 6.30am for a 7.00am Departure.,WRONG_FIELD,1/1,1,redo_booking_departure_info,Boarding from 6.30am for a 7.00am Departure.,This gives boarding and departure timing rather than check-in actions to perform on arrival.,WRONG_FIELD
234331,redo_booking_departure_info,7.00am Departure.,CORRECT,1/1,1,,,,CORRECT
234331,redo_booking_important_info,Due to COVID-19 restrictions this tour is now only available for departure in Fair weather conditions. 15 -20 kts max. wind and Sunny!! This condition is to allow for the spacing rules of guest and crew of 1.5m distancing and 4sq. m person area. We want you to have the best day possible and these conditions help reduce the chances of seasickness.,CORRECT,1/1,1,,,,CORRECT
234331,redo_booking_cancellation,"Tour is subject for rescheduling without notice but we have a good idea of the weather forecast 3 days before departure. In case of tour not departing as scheduled, please allow 1-2 days to be able to reschedule dates dependent on the weather. All cancelled departures are transferable to next departure and open dated.",CORRECT,1/1,1,,,,CORRECT
234963,redo_desc_about,Melbourne's Night Photography Workshop is a fun photography course running from dusk for 2 hours. The Night Photography Workshop runs for 2 hours and will teach you great tips on how to take stunning night photos. The course runs in small groups of 6 or less so you receive lots of 1 on 1 help. We use manual settings on your camera so you can be in full control of your camera to obtain the results you want. The course is designed for you to learn a range of settings for all different types of night photography. You'll be given the knowledge to be able to capture anything at night from fireworks to night portraits. We run this photography course under the close guidance of your photography teacher who has over 20 years of experience in the industry.,CORRECT,1/1,1,,,,CORRECT
234963,redo_desc_duration_text,2 hours,CORRECT,1/1,1,,,,CORRECT
234963,redo_group_size,6,CORRECT,1/1,1,,,,CORRECT
234963,redo_desc_other,"Subjects Include: Manual Mode, Focus at night, Colour Balance, ISO, Controlling Exposure, Shutter Speed, Aperture, Composition, Fill Flash, Cityscapes, Portraits, Creative Applications.",CORRECT,1/1,1,,,,CORRECT
234963,redo_booking_what_to_bring,"Your SLR/Mirrorless Camera with full manual settings & Lens/ Lenses and camera manual (I recommend bringing just one lens - an 18-55mm or similar range is perfect)
A sturdy and tall tripod, If you don't have one, you may hire a Manfrotto tripod for an additional $20, please let us know at least a week before if you need one to be arranged for you.
At least 4GB of empty memory cards, or two rolls of 36 exposure film. If you are using film, please let me know and I'll send you some recommendations
Fully charged battery and spares if you have any
An external flash if your camera does not have a built-in flash
Lens Hood and UV filter (helps reduce flare and water droplets on the lens)
Torch
Rain protection and warm clothes including fingerless gloves if the forecast is for cold conditions - if hot -bring insect repellent.
Cleaning cloth
Cable release or remote
Hand Sanitiser",CORRECT,1/1,1,,,,CORRECT
234963,redo_booking_location,"The location is in the city by the Yarra River. The exact location varies according to weather conditions. After a weather check, these details will be emailed to you the night before.",CORRECT,1/1,1,,,,CORRECT
234963,redo_booking_check_in,Please aim to arrive at least 5 minutes early.,WRONG_FIELD,1/1,1,redo_booking_departure_info,Please aim to arrive at least 5 minutes early.,"This is arrival timing, not an action to perform on arrival.",WRONG_FIELD
234963,redo_booking_important_info,"Please ensure you know how to find the manual settings on your camera, such as setting your ISO, white balance, aperture and shutter speed before the workshop. You don’t need to know what they mean just where to find them.",CORRECT,1/1,1,,,,CORRECT
234963,redo_booking_contact,"If you would like a hard copy version, please advise by email and I’ll organise this for you.
If you don't have one, you may hire a Manfrotto tripod for an additional $20, please let us know at least a week before if you need one to be arranged for you.
If you are using film, please let me know and I'll send you some recommendations.",CORRECT,1/1,1,,,,CORRECT
234963,redo_booking_other,[Click here to download your photography notes as a PDF](https://cdn.filestackcontent.com/we9ox9PvTyLShS2fulbe),CORRECT,1/1,1,,,,CORRECT
236217,redo_desc_about,"Life’s a journey – know your environment and skills before developing your competencies and realising the positive benefits. We’ve been running outback adventures all across Australia, from WA’s Southwest, Perth, Kimberley, Papua New Guinea & everywhere in-between. We specialise in taking anyone anywhere, from abseiling Bluff knoll to rock climbing Margaret River, bushcraft-survival treks through the Kimberley & historical treks along the Kokoda Track.",CORRECT,1/1,1,,,,CORRECT
236217,redo_desc_what_included,"Transport, camping gear, meals, roping equipment supplied",CORRECT,1/1,1,,,,CORRECT
236217,redo_desc_what_to_bring,Please bring a photo ID.,CORRECT,1/1,1,,,,CORRECT
236217,redo_desc_duration_text,3 Days 2 Nights,CORRECT,1/1,1,,,,CORRECT
236217,redo_desc_requirements,18+,CORRECT,1/1,1,,,,CORRECT
236217,redo_min_age,18,CORRECT,1/1,1,,,,CORRECT
236217,redo_meeting_point,Bluff Knoll,CORRECT,1/1,1,,,,CORRECT
236217,redo_booking_what_to_bring,"Appropriate clothing
Hat, sunscreen & sunglasses
Water bottle
Any medication that may be required - eg: Asthma Inhaler
Dry change of clothes
Towel",CORRECT,1/1,1,,,,CORRECT
236217,redo_booking_what_not_to_bring,Please leave all valuables that may be lost or damaged at home,CORRECT,1/1,1,,,,CORRECT
236217,redo_booking_check_in,Please arrive 15 minutes early!,WRONG_FIELD,1/1,1,redo_booking_departure_info,Please arrive 15 minutes early!,"This is arrival timing information, not an action to complete on arrival.",WRONG_FIELD
236217,redo_booking_contact,if you have any questions please email operations@adventureout.com.au - or call 08 9472 3919,CORRECT,1/1,1,,,,CORRECT
236265,redo_desc_about,"For Corporate
Adventure Out has been working with business teams for over 30years, delivering practical outdoor programs, to develop and enhance critical skills. We understand the constraints and issues and can work with you to achieve target outcomes.
description: # Life’s a journey – know your environment and skills before developing your competencies and realising the positive benefits.",CORRECT,1/1,1,,,,CORRECT
236265,redo_desc_what_to_bring,Please bring a photo ID.,CORRECT,1/1,1,,,,CORRECT
236265,redo_desc_duration_text,1.5 hours,CORRECT,1/1,1,,,,CORRECT
236265,redo_meeting_point,Adventure Out,CORRECT,1/1,1,,,,CORRECT
236265,redo_booking_check_in,Please arrive 15 minutes early!,WRONG_FIELD,1/1,1,redo_booking_departure_info,Please arrive 15 minutes early!,"This is timing information about when to arrive, not an action to perform on arrival.",WRONG_FIELD
236265,redo_booking_contact,if you have any questions please email operations@adventureout.com.au - or call 08 9472 3919,CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_about,"Suitable for beginners, fun for adults and children. Perfect when you are looking for adventures and things to do in the Hawks Nest and Tea Gardens area. We make it easy for you to enjoy the Myall River. You can paddle into mangroves around islands, see local wildlife, historical shipwrecks and may even get to do a bit of dolphin watching. Why not take some snacks, camera and a fishing rod (kayaks have rod holders)? Our kayaks are wide, stable and easy to handle - great for beginners. Single and double sit-on-top kayaks available. Our launch site is in Hawks Nest on Moira Parade (corner of Yamba Street). We’ll have your kayaks ready for you. Ample parking available. Public toilets, water station and a BBQ area are located just beside us.",CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_what_included,"Kayak, paddle, backrest and life jacket (PFD2 – Australian standard), safety briefing, local weather information plus basic instruction if required. Leg rope for SUP hire.",CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_what_to_bring,"Hat, water, sun screen, sun glasses, T-shirt (ideally long sleeve) or a rashie. Additional layers for cool / windy days, comfortable shorts, footwear that can get wet. A dry change of clothes / towel. No storage available, so please bring only essential items.",CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_duration_text,4 Hours,CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_requirements,Children under 12 need adult supervision at all times. A PFD jacket must be worn at all time while in kayaks.,CORRECT,1/1,1,,,,CORRECT
243124,redo_desc_cancellation,PLEASE NOTE: After your booking is made we will email you a confirmation. If you do not get a confirmation email from us - it is possible you have not entered your payment details correctly and the booking is not actually made - contact us immediately.,WRONG_FIELD,1/1,1,redo_desc_other,After your booking is made we will email you a confirmation... contact us immediately.,"This is booking confirmation/payment/contact information, not a cancellation or refund policy.",WRONG_FIELD
243124,redo_desc_other,x1 brand new fishing rod and lure (when booked with any standard hire and is yours to keep at the end of your hire).,WRONG_FIELD,1/1,1,redo_desc_what_excluded,x1 brand new fishing rod and lure (when booked with any standard hire and is yours to keep at the end of your hire).,"This is an optional paid add-on, which belongs under exclusions.",WRONG_FIELD
243124,redo_booking_what_to_bring,"Hat, water, sun screen, sun glasses, T-shirt (ideally long sleeve) or a rashie. Additional layers for cool / windy days, comfortable shorts, footwear that can get wet. A dry change of clothes / towel.",CORRECT,1/1,1,,,,CORRECT
